hub_file,slug,title,column,length,min_recommended
numbers.csv,shoka-kigu-s32,消火器の設置基準,memory_tip,11,15
numbers.csv,soko-naibu-s32,屋内貯蔵所の耐火時間,memory_tip,11,15
numbers.csv,kiken-cho-atsuryoku-s32,危険物の蒸気圧・引火点,memory_tip,10,15
numbers.csv,beisu-2-4-s33,指定数量2倍・4倍,memory_tip,12,15
numbers.csv,tank-chozo-gen-s33,タンク貯蔵容量,memory_tip,11,15
numbers.csv,hoken-kyori-s33,保安距離,memory_tip,12,15
numbers.csv,kiken-6rui-s33,危険物6類,memory_tip,13,15
numbers.csv,yobou-kitei-nen-s33,予防規程見直し,memory_tip,13,15
numbers.csv,shiken-mondai-s33,乙4試験問題数,memory_tip,11,15
numbers.csv,shitei-alcohol-s34,アルコール類指定数量,memory_tip,12,15
numbers.csv,beisu-keisan-s34,倍数計算例,memory_tip,11,15
numbers.csv,chozo-gen-limit-s34,貯蔵上限数量,memory_tip,13,15
numbers.csv,hoan-kyori-num-s34,保安距離数値,memory_tip,14,15
numbers.csv,shoka-setsubi-num-s34,消火設備設置基準,memory_tip,14,15
numbers.csv,yobou-kitei-num-s34,予防規程届出,memory_tip,12,15
numbers.csv,toriatsukai-nen-s34,取扱者選任届,memory_tip,14,15
numbers.csv,ido-ukewatashi-num-s34,引渡し届数量,memory_tip,14,15
numbers.csv,kiken-exam-time-s34,乙4試験時間,memory_tip,11,15
numbers.csv,chozo-kubun-num-s34,貯蔵所区分数量,memory_tip,13,15
mistakes.csv,shoka-sentaku,消火方法の選択ミス（電気火災等）,common_mistakes,17,20
mistakes.csv,menjo-gokai,試験免除の誤解,common_mistakes,19,20
mistakes.csv,hogo-gu-kitai-gokai,保護具の過信,common_mistakes,19,20
mistakes.csv,hogo-gu-kitai-gokai,保護具の過信,memory_tip,14,15
mistakes.csv,tenso-kiroku-kongou,移送と記録の混同,common_mistakes,18,20
mistakes.csv,hoan-kitei-yobou-kongou,保安規程と予防規程,common_mistakes,17,20
mistakes.csv,shoubo-kisei-junjo,消防法と規則の順序誤り,memory_tip,14,15
mistakes.csv,shitei-kitei-bai-kongou,指定数量倍数の計算誤り,common_mistakes,16,20
mistakes.csv,shitei-kitei-bai-kongou,指定数量倍数の計算誤り,memory_tip,12,15
mistakes.csv,morei-mushi-kongou,漏えい対策の軽視,common_mistakes,17,20
mistakes.csv,morei-mushi-kongou,漏えい対策の軽視,memory_tip,13,15
mistakes.csv,inka-ten-gyaku-kongou,引火点の高低逆転,common_mistakes,15,20
mistakes.csv,kiken-glossary-chigai,類似用語の取り違え,common_mistakes,18,20
mistakes.csv,kiken-glossary-chigai,類似用語の取り違え,memory_tip,10,15
mistakes.csv,bunrui-fuyo-s32,危険物分類が不要とする誤り,memory_tip,10,15
mistakes.csv,mizu-dai4-s32,第4類に水消火が最適とする誤り,memory_tip,10,15
mistakes.csv,tank-kyoyo-s32,タンク貯蔵基準を同一視する誤り,memory_tip,10,15
mistakes.csv,yobo-fuyo-s32,予防規程が不要とする誤り,memory_tip,11,15
mistakes.csv,shoka-awa-co2-s32,泡とCO2の作用を同一視する誤り,memory_tip,11,15
mistakes.csv,ido-tank-kotei-s32,移動タンクを固定と同一視する誤り,memory_tip,10,15
mistakes.csv,seirei-hiyo-s32,政令が試験に出ないとする誤り,common_mistakes,18,20
mistakes.csv,seirei-hiyo-s32,政令が試験に出ないとする誤り,memory_tip,10,15
mistakes.csv,shoka-bouka-same-s33,消火と防火を同一視する誤り,memory_tip,14,15
mistakes.csv,yobou-kanri-same-s33,予防規程と火災予防を混同する誤り,memory_tip,14,15
mistakes.csv,ido-hiki-same-s33,移送と引渡しを同一視する誤り,memory_tip,14,15
mistakes.csv,setsubi-katsudo-same-s33,消火設備と消火活動を混同する誤り,memory_tip,14,15
mistakes.csv,dai4-infl-same-s34,第4類と引火性液体を混同,summary,9,13
mistakes.csv,shoka-awase-same-s34,消火設備を同一視する誤り,summary,11,13
mistakes.csv,chozo-tori-same-s34,貯蔵所と取扱所を混同,summary,9,13
mistakes.csv,yobou-shoka-same-s34,予防規程と消火活動を混同,memory_tip,14,15
mistakes.csv,ido-tank-same-s34,移動タンクと屋外タンク混同,summary,11,13
mistakes.csv,kantoku-sennin-same-s34,監督者選任を混同する誤り,summary,11,13
mistakes.csv,shitei-henko-same-s34,数量変更届を混同する誤り,summary,8,13
mistakes.csv,leak-shoka-same-s34,漏えい対応と消火活動混同,memory_tip,13,15
mistakes.csv,shobou-hou-mis-s35,消防法：消防法と火災予防の混同誤り（基礎整理）,memory_tip,13,15
mistakes.csv,ido-ukewatashi-mis-s35,移動：移送と譲渡・引渡しの混同誤り（基礎整理）,memory_tip,14,15
mistakes.csv,hoan-kitei-mis-s35,保安規程：予防規程と火災予防の混同誤り（基礎整理）,memory_tip,14,15
mistakes.csv,shoka-mis-s35,消火：消火設備と消火活動の混同誤り（基礎整理）,memory_tip,14,15
mistakes.csv,tensou-kiroku-mis-s35,転送記録：譲渡・引渡しと移送の混同誤り（基礎整理）,memory_tip,14,15
mistakes.csv,shobou-hou-mis-s36,消防法：消防法と火災予防の混同誤り（実務連動）,memory_tip,13,15
mistakes.csv,ido-ukewatashi-mis-s36,移動：移送と譲渡・引渡しの混同誤り（実務連動）,memory_tip,14,15
mistakes.csv,hoan-kitei-mis-s36,保安規程：予防規程と火災予防の混同誤り（実務連動）,memory_tip,14,15
mistakes.csv,shoka-mis-s36,消火：消火設備と消火活動の混同誤り（実務連動）,memory_tip,14,15
mistakes.csv,tensou-kiroku-mis-s36,転送記録：譲渡・引渡しと移送の混同誤り（実務連動）,memory_tip,14,15
mistakes.csv,shobou-hou-mis-s37,消防法：消防法と火災予防の混同誤り（試験頻出）,memory_tip,13,15
mistakes.csv,ido-ukewatashi-mis-s37,移動：移送と譲渡・引渡しの混同誤り（試験頻出）,memory_tip,14,15
mistakes.csv,hoan-kitei-mis-s37,保安規程：予防規程と火災予防の混同誤り（試験頻出）,memory_tip,14,15
mistakes.csv,shoka-mis-s37,消火：消火設備と消火活動の混同誤り（試験頻出）,memory_tip,14,15
mistakes.csv,tensou-kiroku-mis-s37,転送記録：譲渡・引渡しと移送の混同誤り（試験頻出）,memory_tip,14,15
mistakes.csv,shobou-hou-mis-s38,消防法：消防法と火災予防の混同誤り（判例・ガイド）,memory_tip,13,15
mistakes.csv,ido-ukewatashi-mis-s38,移動：移送と譲渡・引渡しの混同誤り（判例・ガイド）,memory_tip,14,15
mistakes.csv,hoan-kitei-mis-s38,保安規程：予防規程と火災予防の混同誤り（判例・ガイド）,memory_tip,14,15
mistakes.csv,shoka-mis-s38,消火：消火設備と消火活動の混同誤り（判例・ガイド）,memory_tip,14,15
mistakes.csv,tensou-kiroku-mis-s38,転送記録：譲渡・引渡しと移送の混同誤り（判例・ガイド）,memory_tip,14,15
mistakes.csv,shobou-hou-mis-s39,消防法：消防法と火災予防の混同誤り（横断総合）,memory_tip,13,15
mistakes.csv,ido-ukewatashi-mis-s39,移動：移送と譲渡・引渡しの混同誤り（横断総合）,memory_tip,14,15
mistakes.csv,hoan-kitei-mis-s39,保安規程：予防規程と火災予防の混同誤り（横断総合）,memory_tip,14,15
mistakes.csv,shoka-mis-s39,消火：消火設備と消火活動の混同誤り（横断総合）,memory_tip,14,15
mistakes.csv,tensou-kiroku-mis-s39,転送記録：譲渡・引渡しと移送の混同誤り（横断総合）,memory_tip,14,15
mistakes.csv,shobo-setsubi-mis-s40,消防設備点検：消火設備と消火活動の混同誤り（基礎整理）,memory_tip,14,15
mistakes.csv,yobo-kitei-mis-s40,予防規程改定：予防規程と火災予防の混同誤り（基礎整理）,memory_tip,14,15
mistakes.csv,tensou-kiroku-mis-s40,転送記録保存：譲渡・引渡しと移送の混同誤り（基礎整理）,memory_tip,14,15
mistakes.csv,shobo-setsubi-mis-s41,消防設備点検：消火設備と消火活動の混同誤り（実務連動）,memory_tip,14,15
mistakes.csv,yobo-kitei-mis-s41,予防規程改定：予防規程と火災予防の混同誤り（実務連動）,memory_tip,14,15
mistakes.csv,tensou-kiroku-mis-s41,転送記録保存：譲渡・引渡しと移送の混同誤り（実務連動）,memory_tip,14,15
mistakes.csv,shobo-setsubi-mis-s42,消防設備点検：消火設備と消火活動の混同誤り（試験頻出）,memory_tip,14,15
mistakes.csv,yobo-kitei-mis-s42,予防規程改定：予防規程と火災予防の混同誤り（試験頻出）,memory_tip,14,15
mistakes.csv,tensou-kiroku-mis-s42,転送記録保存：譲渡・引渡しと移送の混同誤り（試験頻出）,memory_tip,14,15
mistakes.csv,shobo-setsubi-mis-s43,消防設備点検：消火設備と消火活動の混同誤り（判例・ガイド）,memory_tip,14,15
mistakes.csv,yobo-kitei-mis-s43,予防規程改定：予防規程と火災予防の混同誤り（判例・ガイド）,memory_tip,14,15
mistakes.csv,tensou-kiroku-mis-s43,転送記録保存：譲渡・引渡しと移送の混同誤り（判例・ガイド）,memory_tip,14,15
mistakes.csv,shobo-setsubi-mis-s44,消防設備点検：消火設備と消火活動の混同誤り（横断総合）,memory_tip,14,15
mistakes.csv,yobo-kitei-mis-s44,予防規程改定：予防規程と火災予防の混同誤り（横断総合）,memory_tip,14,15
mistakes.csv,tensou-kiroku-mis-s44,転送記録保存：譲渡・引渡しと移送の混同誤り（横断総合）,memory_tip,14,15
